url	local_path	size_label
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL151_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL151_methylC.bed.gz.tbi	1.28MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL152_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL152_methylC.bed.gz	314.00MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL152_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL152_methylC.bed.gz.tbi	1.19MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL154_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL154_methylC.bed.gz	225.80MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL154_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL154_methylC.bed.gz.tbi	1.12MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL155_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL155_methylC.bed.gz	246.48MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL155_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL155_methylC.bed.gz.tbi	1.14MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL17_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL17_methylC.bed.gz	478.90MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL17_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL17_methylC.bed.gz.tbi	1.30MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL18_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL18_methylC.bed.gz	415.14MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL18_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL18_methylC.bed.gz.tbi	1.27MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL20_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL20_methylC.bed.gz	126.43MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL20_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL20_methylC.bed.gz.tbi	977.05KB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL22_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL22_methylC.bed.gz	417.86MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL22_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL22_methylC.bed.gz.tbi	1.26MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL23_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL23_methylC.bed.gz	293.25MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL23_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL23_methylC.bed.gz.tbi	1.18MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL25_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL25_methylC.bed.gz	547.26MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL25_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL25_methylC.bed.gz.tbi	1.34MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL28_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL28_methylC.bed.gz	500.30MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL28_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL28_methylC.bed.gz.tbi	1.32MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL29_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL29_methylC.bed.gz	434.76MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL29_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL29_methylC.bed.gz.tbi	1.28MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL2_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL2_methylC.bed.gz	476.33MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL2_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL2_methylC.bed.gz.tbi	1.31MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL33_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL33_methylC.bed.gz	240.54MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL33_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL33_methylC.bed.gz.tbi	1.13MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL37_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL37_methylC.bed.gz	384.06MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL37_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL37_methylC.bed.gz.tbi	1.25MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL39_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL39_methylC.bed.gz	184.81MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL39_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL39_methylC.bed.gz.tbi	1.06MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL3_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL3_methylC.bed.gz	388.07MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL3_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL3_methylC.bed.gz.tbi	1.26MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL40_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL40_methylC.bed.gz	495.91MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL40_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL40_methylC.bed.gz.tbi	1.31MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL41_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL41_methylC.bed.gz	292.48MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL41_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL41_methylC.bed.gz.tbi	1.18MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL42_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL42_methylC.bed.gz	510.96MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL42_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL42_methylC.bed.gz.tbi	1.32MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL43_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL43_methylC.bed.gz	482.45MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL43_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL43_methylC.bed.gz.tbi	1.31MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL44_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL44_methylC.bed.gz	451.79MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL44_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL44_methylC.bed.gz.tbi	1.29MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL48_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL48_methylC.bed.gz	244.22MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL48_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL48_methylC.bed.gz.tbi	1.13MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL49_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL49_methylC.bed.gz	528.50MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL49_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL49_methylC.bed.gz.tbi	1.33MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL4_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL4_methylC.bed.gz	368.67MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL4_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL4_methylC.bed.gz.tbi	1.25MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL51_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL51_methylC.bed.gz	378.57MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL51_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL51_methylC.bed.gz.tbi	1.25MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL53_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL53_methylC.bed.gz	431.65MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL53_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL53_methylC.bed.gz.tbi	1.27MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL56_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL56_methylC.bed.gz	395.70MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL56_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL56_methylC.bed.gz.tbi	1.26MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL60_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL60_methylC.bed.gz	242.56MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL60_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL60_methylC.bed.gz.tbi	1.12MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL63_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL63_methylC.bed.gz	428.26MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL63_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL63_methylC.bed.gz.tbi	1.28MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL66_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL66_methylC.bed.gz	452.06MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL66_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL66_methylC.bed.gz.tbi	1.29MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL68_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL68_methylC.bed.gz	398.81MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL68_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL68_methylC.bed.gz.tbi	1.26MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL69_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL69_methylC.bed.gz	402.27MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL69_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL69_methylC.bed.gz.tbi	1.26MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL70_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL70_methylC.bed.gz	324.68MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL70_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL70_methylC.bed.gz.tbi	1.22MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL71_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL71_methylC.bed.gz	312.96MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL71_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL71_methylC.bed.gz.tbi	1.19MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL72_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL72_methylC.bed.gz	270.62MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL72_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL72_methylC.bed.gz.tbi	1.15MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL74_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL74_methylC.bed.gz	424.35MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL74_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL74_methylC.bed.gz.tbi	1.27MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL75_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL75_methylC.bed.gz	514.97MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL75_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL75_methylC.bed.gz.tbi	1.32MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL76_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL76_methylC.bed.gz	251.73MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL76_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL76_methylC.bed.gz.tbi	1.16MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL77_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL77_methylC.bed.gz	449.79MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL77_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL77_methylC.bed.gz.tbi	1.29MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL7_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL7_methylC.bed.gz	510.22MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL7_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL7_methylC.bed.gz.tbi	1.32MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL82_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL82_methylC.bed.gz	258.30MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL82_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL82_methylC.bed.gz.tbi	1.16MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL83_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL83_methylC.bed.gz	567.19MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL83_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL83_methylC.bed.gz.tbi	1.35MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL86_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL86_methylC.bed.gz	427.76MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL86_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL86_methylC.bed.gz.tbi	1.28MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL88_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL88_methylC.bed.gz	465.82MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL88_methylC.bed.gz.tbi	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL88_methylC.bed.gz.tbi	1.29MB
https://ftp.cngb.org/pub/CNSA/data3/CNP0001565/zeamap/05_Epigenetics/DNA_Methylation/02_Sites/AMP_Methyl_sites/CIMBL8_methylC.bed.gz	maize_ZEAMAP/epigenome/dna_methylation/02_sites/AMP_Methyl_sites/CIMBL8_methylC.bed.gz	467.92MB
